User_ID,Tweet_ID,Tweet,Label
Pragyaa,26312,@jyotimadaan19 thank you for participating 😊,Non-Hateful
Pragyaa,27639,ghmc election results: bjp loses areas where yogi adityanath had campaigned https://t.co/98bds6iuw9 via @thesiasatdaily,Non-Hateful
Pragyaa,14379,the fir filed by delhi govt with acb against ambani &amp; cong leaders who facilitated ambani to steal ongc gas&amp; false claim of excess cap.expenditure to evade tax&amp; charge high price for gas&amp; cong swallowing common-wealth games fund. modi-ambani-cong managed sc to swallow acb. https://t.co/64rbhgg9gn,Hateful
Pragyaa,29916,ghmc polls: final results announcedfinal results have been announced for the 149 out of 150 wards of the ghmc. the result for neredmet ward was stayed due to swastik mark issue as per the high court orderofficial results trs has won 55 wards  bjp 48  aimim 44 and congress 2,Non-Hateful
Pragyaa,25316,@memenotmaymay_ 🌚 good night 🌚 https://t.co/azqtytqici,Non-Hateful
Pragyaa,24299,we are seeing more parties  organisations supported by these parties and anti nationals asking for the bandh. real farmers will never gain from the bandh.#farmerswithmodi,Non-Hateful
Pragyaa,13051,@amitshah bjp’s dream to rule ghmc shattered,Non-Hateful
Pragyaa,23525,@obnoxiousubtle @kaladongaaa @_myselfjolly rss affiliate bharatiya kisan sangh blamed the agriculture ministry for failing to communicate with farmers  due to which the situation spiralled. also reiterates its demand to ensure msp is made a legal entity. reporting https://t.co/liiwvf6b00 via @theprintindia,Non-Hateful
Pragyaa,24124,#farmlawprotests: farmers call #bharatbandh on december 8  insist on repealing new laws https://t.co/zrxzz1j5y1 the next round of talks between the farmers’ unions and the centre will be held on saturday. https://t.co/3rqh1m4lwd,Non-Hateful
Pragyaa,10248,so much to say and grieve about mumbai mirror today :) will perhaps find some words for a long post soon but for now - it's just this - times now ko hi bandh kar dete yaar jains!,Skip
Pragyaa,3563,@alimahmood8883 @abdulla11228099 @jafridi10 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Non-Hateful
Pragyaa,22776,@drvw30 daaktarni  he is a bhakt.. what else do you expect from him.??,Non-Hateful
Pragyaa,10458,@rapidocares extra cash required by your captain and his no +917905484906 plz resolve my problem https://t.co/bswqgfsiq2,Non-Hateful
Pragyaa,24619,the number of "you know"(s) in my speech is inversely proportional to how well i was prepared for it.does that happen with you too?#publicspeaking #thoughts #leadership #speech #speaking #twitter #tweet,Non-Hateful
Pragyaa,20535,@harshalidea don’t think  party cannot put more money on elections,Non-Hateful
Pragyaa,23658,kerala local body elections: 6 910 wards  395 local bodies  5 districts in first phase pollinghttps://t.co/qfv8nxhdoz,Non-Hateful
Pragyaa,4130,bollywood always ignored sushant &amp; made him feel low! ;(#bollywoodkiaisitaisi https://t.co/ui1onl2wna,Non-Hateful
Pragyaa,31633,big exposed on sonia congress farmers bharat bandh canada pm justin trud... https://t.co/to4oiea1pr via @youtube,Non-Hateful
Pragyaa,27485,#mlcelectionspunewarm up to #kothrud elections. @dev_fadnavis@mohol_murlidharregistered and voted against your excessive reservations.#savemeritsavenation,Non-Hateful
Pragyaa,10264,@damral1337 @ammyvirk @scoopwhoopnews @kapoorsalil @nutology fir bolte ho mjhe bhakt mat bolo.. ise bhakti he khte hain bhai.. overtrust always hurt... aaj nhi to kal shi you will get to know about this,Skip
Pragyaa,14308,corps commanders mustarrestmodishahadaniambanicjiinstall national governmenttry modi &amp; co for sedition,Hateful
Pragyaa,4127,@venkatkarizma @krishanktrs trs cadre will not try to see the recent once  this ghmc effect is so bad that they have started exposing themselves and let's encourage them to do it on all issues.,Non-Hateful
Pragyaa,12292,#bharatbandh timesnow channel is busy spreading false propagandas against the opp political parties who stand along with farmers against the #bjps 3 anti farmers blacklaws passed by the centralgovt . #istandwithfarmers isn’t it a duty of everyindian 2fight for our farmers rights https://t.co/o8ad4sbkbp,Hateful
Pragyaa,14736,@mybmcwardl @k__bhanushali @mybmcgardens @mumbaimirror @mybmcroads sir plz call me 9619526241,Non-Hateful
Pragyaa,6422,@jayantkushwaha5 @economictimes @capt_amarinder continue the strike against modi and be happy to see both covid19 cases and causalities skyrocketing. keep it up !!!,Non-Hateful
Pragyaa,657,@barkhas37691560 i support bharat bandh.#8_december_bharat_band,Non-Hateful
Pragyaa,29389,@vasit0786 he is supporting farmer protest here.pls give us logic how farm bills are wrong before support nalike in past i said crackers are badthen give data that they are bad.,Non-Hateful
Pragyaa,17488,hyderabad ghmc election results 2020: political memes and funny videos go viral #ghmcelections2020 #ghmcelectionsresult2020 #trs #kcr https://t.co/gzjujykffu,Non-Hateful
Pragyaa,14469,@anuraag_shukla this one gets funny  do read:https://t.co/9xird76wx7,Non-Hateful
Pragyaa,18433,rodin and the thinker. https://t.co/hzx8tmvn9n,Non-Hateful
Pragyaa,7292,@yadavtejashwi your statement is the testimony to the fact that #laluprasadyadav is the accused for #charaghotala.idiot @yadavtejashwi .,Non-Hateful
Pragyaa,7720,don't support "bharat bandh" https://t.co/kumbuht8zu,Non-Hateful
Pragyaa,23814,6 years acb's performance under modi is a big zero- beneficiaries are ambani&amp; cong leaders.,Hateful
Pragyaa,4828,@satyakumar_y @bjp4telangana tremodus growth with in one year.and it focus 2023 https://t.co/di22meqx2o greetings to all bjp leaders like union minister sri kishanreddy garu state president sri bandi sanjay garu &amp;all bjp karya kartas those who worked for ghmc elections.,Non-Hateful
Pragyaa,32777,@arsenal the 1st goal - superb strike by son but i blame holding.... very  very poor defending as if he was shit scared! he cleared the path by steering away.. very stupid indeed...,Hateful
Pragyaa,4931,@opindia_com #bandh during virtual lockdown - will not make an iota of difference!,Non-Hateful
Pragyaa,16029,@incindia @iyc @srinivasiyc let's see @iyc carry out massive recruitment and organise itself democratically by holding electionscongratulations,Non-Hateful
Pragyaa,33692,note: we regret the earlier tweet in this regard.the bar council of india has clarified that it has not decided to support bharat bandh and news circulated to that effect is fake. @barcouncilindia #bharatbandh,Non-Hateful
Pragyaa,25639,@roflgandhi_ @cryptic_miind date! https://t.co/gdahh793pb,Non-Hateful
Pragyaa,18468,mohali distt. admin made adequate arrangements made to maintain law and order during bharat bandh https://t.co/d1vcj37wmo,Non-Hateful
Pragyaa,19340,@supriyajaan @alka_mirror @righttopee local corporators should b held responsible for every thing who become blind&amp;deaf after grabbing votes nwinning n only seen on next electionslocal citizens also forget meanwhile whom to contact&amp;how to get work done from them all corporators get huge fund which remain unused,Hateful
Pragyaa,10899,@rohini_sgh its anything but a farmer's protest it's middlemen protest.they wanted corporates to be allowed to procure produce now blaming ambani adani for nothing. https://t.co/yivfoyqxi3,Non-Hateful
Pragyaa,8722,support https://t.co/bjadw991le,Non-Hateful
Pragyaa,24772,#liveupdate: ghmc election results as of 11:45am @trspartyonline @bjp4telangana @inctelangana @aimim_national #ghmcelections2020 https://t.co/wjxtzuo11g,Non-Hateful
Pragyaa,31655,@timidtigress @glossyvife @kanganateam ps: i never argued over old and new things!! now just get lost!!! im done!!,Non-Hateful
Pragyaa,19658,@drpratiksha1 if lust had a face...chand miya had no challenge.,Non-Hateful
Pragyaa,26212,in next 48 hrs heavy snowfall expected in #kashmir and #ladakh https://t.co/u19ktebxqz,Non-Hateful
Pragyaa,21374,@_raghava_ and frankly  i don't blame the bhakt iit's as well. everybody wants a good life and if they compromise a bit here and there and still get to live a comfortable life  why won't they. they don't see any downside for the way things are. 3/n,Non-Hateful
Pragyaa,12654,thank you @ktrtrs @ktroffice @trspartyonline and allapur division   with your support i have won the elections with highest majority(10310) in ghmc. https://t.co/dianevq547,Non-Hateful
Pragyaa,30703,@asharamjiashrm sadhuvad to sant shri asharamji bapu inspired @yssdelhi for this amazing sewa towards the culture.@bjymdel @prafullaakant @manuks_tj,Non-Hateful
Pragyaa,6810,@ahindinews idiot. how will marriages and major functions go ahead of you stop the essential commodities.,Non-Hateful
Pragyaa,28963,@aliabbasahmed @teemeerc law is 100% wrong  and implimented terriblyno mspno mandi'sno legal recoursecorporate can contract farm 100% anti farmereven us protect their farmers. the videos you gave are out of context and do not have the high handedness of adani ambani ordinance. modi opposed this,Hateful
Pragyaa,12587,true. but you have to keep pushing to know.. https://t.co/06vu7nemuv,Non-Hateful
Pragyaa,11411,@priyankmtr @dhruv_rathee @gabbbarsingh https://t.co/2g2azur9adnow don't call this person a brainwashed bhakt..and feed some knowledge into your empty brain..yeah  6:20 pay attention.,Hateful
Pragyaa,25919,so send him to canada https://t.co/4vu4glnrkx,Non-Hateful
Pragyaa,22258,@hereislalit @sanskaripatrak1 @ndtv 🤪🤪🤪🤪🤪 next 4 -5 years 🙃🙃🙃🙃🙃🙃 no doubt ur bhakt buddhi,Skip
Pragyaa,5362,what is this new fad now. using ai to degrade someone? https://t.co/cr2i9hksxa,Non-Hateful
Pragyaa,8686,as usual i will be working  #bharatbandhnhihoga,Non-Hateful
Pragyaa,17134,@baberansaree @aseefabz 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Non-Hateful
Pragyaa,7624,jnusu extends its solidarity to call of भारत बंद. https://t.co/8bzhqevnrc,Non-Hateful
Pragyaa,23941,@kaaya_kaur's account has been withheld in india in response to a legal demand. learn more.,Non-Hateful
Pragyaa,23300,@mangaladr1 hey doc... how r u today? is @manonmanimalin1 ur sis? she calls u akka  so i thought :),Non-Hateful
Pragyaa,28440,surprised to see aaj tak livethey are also talking about ghmc polls..!!,Non-Hateful
Pragyaa,32512,chuck yeager  first pilot to break the sound barrier  dies at 97 https://t.co/g6pxxmyssa /if interested  watch the fascinating film "the right stuff" for his life and more,Non-Hateful
Pragyaa,20274,@gopikajoshi3 hi  we are concerned about your tweet and would like to get in touch with you. kindly dm us your contact details by clicking on the link below. https://t.co/vcfbegpqw1,Non-Hateful
Pragyaa,29855,#यह_काल_का_लोक_हैwhat is the main purpose of true worshiptrue worship is necessary for end of birth and death cycle.god kabirvisit satlok ashram youtube channel for more information watch sadhna tv at 7:30 pm daily.kaal is devil https://t.co/psshfuyc5s,Non-Hateful
Pragyaa,12816,@mohit__anand hi mohit  we understand your concern. please kindly provide us in direct message your contact details with a convenient time. our team will reach out to you at the earliest.,Non-Hateful
Pragyaa,19833,@freak4salman @being_asif_ follow back de toh hm follow krain 🤣20days to salmans bday,Non-Hateful
Pragyaa,3638,it took 2 100+ complaints against @aitcofficial on amphan relief aid corruption for #mamata to form an all-party committee. the committee was to sit idle as their only motive was to trick people  given the elections are just round the corner. #amphantakachortmc@arpitahindu,Hateful
Pragyaa,20724,@ayushis79038758 @flyingbeast320 @youtube yeah everyone is bhakt but not the khalisthani terrorist caught in delhi in verge of farmers to make another terrorist attack . #shaheenbagh2.0,Hateful
Pragyaa,26737,@rsuperfanx mim should hold back atleast now for wb elections and see how mim effecting anti bjp partys 👍,Non-Hateful
Pragyaa,22241,trinamool congress (tmc) stands with agitating farmers but we will not support bharat bandh in west bengal. it (bandh) goes against our principles: tmc mp saugata roy https://t.co/crt2o00ele,Non-Hateful
Pragyaa,416,#ghmcelectionresults #ghmcelections #ghmcelectionresults2020 @bjp4telanganavanga madhusudhan reddy(bjp) won from champapet division  lb nagar  ghmc by thumping 9 008 votes.do you know by what he lost in 2016? check out here and compare 2016 to 2020 👇https://t.co/rbhjsfvprg,Non-Hateful
